id;data_celebracao;data_primeiro_emprestimo;data_ultimo_pagamento;valor_financiado;finalidade_emprestimo;parcelas;taxa_juros;valor_parcela;tempo_relacionamento;escore_fico;inadimplencia_2_anos;registros_publicos_negativos;renda_mensal;compm_renda;default;T
1066212;2011-12-01;1998-05-01;2014-09-01;7350.0;pagamento de dividas;36;0.1171;243.11;163;697;0;0;2750.0;0.0884;0;33
1066232;2011-12-01;1998-08-01;2014-04-01;10000.0;cartao de credito;36;0.1242;334.16;160;722;0;0;3250.0;0.1028;1;28
1056219;2011-12-01;1994-06-01;2015-01-01;12000.0;pagamento de dividas;36;0.0751;373.33;210;737;0;0;3500.0;0.1067;0;37
972383;2011-12-01;1996-09-01;2013-12-01;4500.0;outros;36;0.089;142.89;183;702;0;0;4225.0;0.0338;0;24
1066191;2011-12-01;1991-04-01;2014-10-01;18000.0;cartao de credito;36;0.1242;601.48;248;722;0;0;6250.0;0.0962;0;34
1066379;2011-12-01;1999-08-01;2012-07-01;12000.0;pagamento de dividas;36;0.1349;407.17;148;672;0;0;3333.33;0.1222;0;7
1066364;2011-12-01;1998-09-01;2014-04-01;10000.0;cartao de credito;36;0.1349;339.31;159;697;1;0;4166.67;0.0814;0;28
1066140;2011-12-01;1993-07-01;2013-11-01;6000.0;outros;36;0.079;187.75;221;742;0;0;6666.67;0.0282;0;23
1066171;2011-12-01;1998-11-01;2013-10-01;12000.0;pagamento de dividas;36;0.1269;402.54;157;697;0;0;3333.33;0.1208;0;22
1066162;2011-12-01;2003-10-01;2014-03-01;12000.0;outros;36;0.089;381.04;98;717;0;0;6666.67;0.0572;1;27
1040154;2011-12-01;2001-01-01;2015-01-01;7000.0;pagamento de dividas;36;0.1171;231.54;131;692;0;0;6250.0;0.037;0;37
1065382;2011-12-01;2003-06-01;2012-10-01;1400.0;outros;36;0.079;43.81;102;747;0;0;2400.0;0.0183;0;10
1065932;2011-12-01;1999-12-01;2014-10-01;3200.0;pagamento de dividas;36;0.0991;103.12;144;702;0;1;5100.0;0.0202;0;34
1065936;2011-12-01;1996-12-01;2014-08-01;8000.0;despesas medicas;36;0.079;250.33;180;737;0;0;3333.33;0.0751;0;32
1066084;2011-12-01;1998-12-01;2013-12-01;5000.0;reforma residencial;36;0.0603;152.18;156;792;0;0;4500.0;0.0338;0;24
1066081;2011-12-01;2001-02-01;2012-10-01;1800.0;pequeno negocio;36;0.0662;55.27;130;752;0;0;1500.0;0.0368;0;10
1065896;2011-12-01;2001-07-01;2012-10-01;35000.0;pagamento de dividas;36;0.089;1111.37;125;737;0;0;7083.33;0.1569;0;10
1066065;2011-12-01;1998-10-01;2013-06-01;18000.0;cartao de credito;36;0.089;571.56;158;742;0;0;6500.0;0.0879;0;18
1066071;2011-12-01;1992-06-01;2013-03-01;14000.0;pagamento de dividas;36;0.079;438.07;234;742;0;0;3800.0;0.1153;1;15
1062094;2011-12-01;2004-03-01;2012-11-01;5000.0;pagamento de dividas;36;0.1242;167.08;93;687;0;0;5833.33;0.0286;0;11
1061154;2011-12-01;2000-04-01;2014-06-01;8000.0;cartao de credito;36;0.1596;281.1;140;677;0;0;5833.33;0.0482;0;30
1066061;2011-12-01;1987-09-01;2014-01-01;10000.0;pagamento de dividas;36;0.0603;304.36;291;752;0;0;6666.67;0.0457;0;25
1065863;2011-12-01;2006-03-01;2014-02-01;10000.0;pagamento de dividas;36;0.0751;311.11;69;742;0;0;4166.67;0.0747;0;26
1065862;2011-12-01;1998-12-01;2015-01-01;12000.0;pagamento de dividas;36;0.1242;400.99;156;687;0;0;2916.67;0.1375;0;37
1065854;2011-12-01;2001-10-01;2012-11-01;23200.0;pagamento de dividas;36;0.079;725.94;122;742;0;0;5416.67;0.134;0;11
1062260;2011-12-01;2003-03-01;2015-01-01;4800.0;pagamento de dividas;36;0.1527;167.03;105;667;0;0;6250.0;0.0267;0;37
1065842;2011-12-01;2002-08-01;2014-08-01;7300.0;pagamento de dividas;36;0.1171;241.46;112;697;0;0;2916.67;0.0828;0;32
1066018;2011-12-01;1999-10-01;2014-08-01;10400.0;pagamento de dividas;36;0.0991;335.14;146;732;0;0;3333.33;0.1005;0;32
1049352;2011-12-01;2002-07-01;2013-04-01;6600.0;compra de imovel;36;0.0991;212.69;113;712;0;0;8333.33;0.0255;0;16
1066016;2011-12-01;2002-05-01;2015-01-01;12000.0;pagamento de dividas;36;0.089;381.04;115;717;0;0;3333.33;0.1143;0;37
1065997;2011-12-01;1998-08-01;2013-04-01;13250.0;pagamento de dividas;36;0.1727;474.19;160;672;0;0;4333.33;0.1094;0;16
1061891;2011-12-01;2006-03-01;2015-01-01;12000.0;pagamento de dividas;36;0.1171;396.92;69;707;0;0;7708.33;0.0515;0;37
1065752;2011-12-01;1996-07-01;2015-01-01;25000.0;pagamento de dividas;36;0.0991;805.63;185;742;0;0;5083.33;0.1585;0;37
1063126;2011-12-01;1997-01-01;2015-01-01;6000.0;outros;36;0.1065;195.44;179;707;0;0;3000.0;0.0651;0;37
1065738;2011-12-01;1991-01-01;2013-10-01;12000.0;cartao de credito;36;0.0751;373.33;251;747;0;0;5666.67;0.0659;0;22
1061467;2011-12-01;1995-11-01;2012-10-01;14400.0;cartao de credito;36;0.1171;476.3;193;707;0;0;6666.67;0.0714;0;10
1065721;2011-12-01;2000-04-01;2015-01-01;10000.0;cartao de credito;36;0.1242;334.16;140;682;0;0;3583.33;0.0933;0;37
1065717;2011-12-01;1996-07-01;2015-01-01;8000.0;cartao de credito;36;0.1171;264.61;185;702;1;0;12500.0;0.0212;0;37
1065026;2011-12-01;2005-11-01;2013-04-01;8000.0;cartao de credito;36;0.1629;282.41;73;667;0;0;4166.67;0.0678;1;16
1065698;2011-12-01;2004-08-01;2015-01-01;13250.0;cartao de credito;36;0.1171;438.26;88;707;0;0;2916.67;0.1503;0;37
1065681;2011-12-01;2002-08-01;2015-01-01;14000.0;pagamento de dividas;36;0.1427;480.33;112;687;0;0;6666.67;0.072;0;37
1065484;2011-12-01;2001-08-01;2014-02-01;10000.0;cartao de credito;36;0.1629;353.01;124;682;0;0;3333.33;0.1059;0;26
1065661;2011-12-01;2001-10-01;2014-03-01;4000.0;pagamento de dividas;36;0.0603;121.75;122;757;0;0;4583.33;0.0266;0;27
1065663;2011-12-01;2001-06-01;2014-05-01;13000.0;pagamento de dividas;36;0.0991;418.93;126;712;0;0;9166.67;0.0457;0;29
1065480;2011-12-01;2000-10-01;2015-01-01;28000.0;cartao de credito;36;0.1269;939.26;134;722;0;0;8333.33;0.1127;0;37
1065658;2011-12-01;2000-10-01;2013-01-01;10000.0;pagamento de dividas;36;0.1349;339.31;134;672;0;0;5166.67;0.0657;0;13
1065447;2011-12-01;1981-11-01;2015-01-01;20000.0;pagamento de dividas;36;0.079;625.81;361;747;0;0;3750.0;0.1669;0;37
1065470;2011-12-01;2000-01-01;2012-10-01;18000.0;pagamento de dividas;36;0.0991;580.05;143;732;0;0;9166.67;0.0633;0;10
1065430;2011-12-01;2000-04-01;2014-07-01;10000.0;outros;36;0.1171;330.76;140;697;0;0;2750.0;0.1203;0;31
1059462;2011-12-01;2003-10-01;2014-12-01;4200.0;cartao de credito;36;0.0603;127.83;98;767;0;0;5083.33;0.0251;0;36
1065572;2011-12-01;2003-09-01;2015-01-01;24000.0;pagamento de dividas;36;0.1629;847.21;99;682;1;0;4247.0;0.1995;0;37
1065567;2011-12-01;2000-12-01;2015-01-01;4475.0;cartao de credito;36;0.1527;155.72;132;667;0;0;3640.0;0.0428;0;37
1065355;2011-12-01;2003-09-01;2015-01-01;12000.0;cartao de credito;36;0.1242;400.99;99;682;0;0;4225.0;0.0949;0;37
1065348;2011-12-01;2001-06-01;2012-06-01;5000.0;pagamento de dividas;36;0.1242;167.08;126;697;0;0;2500.0;0.0668;1;6
890389;2011-12-01;2003-12-01;2013-10-01;3000.0;outros;36;0.0603;91.31;96;752;0;0;4166.67;0.0219;0;22
1065304;2011-12-01;1998-03-01;2013-03-01;12000.0;pagamento de dividas;36;0.0991;386.7;165;707;0;0;4583.33;0.0844;1;15
1065180;2011-12-01;2002-11-01;2015-01-01;20000.0;outros;36;0.1527;695.96;109;677;0;0;4166.67;0.167;0;37
1065298;2011-12-01;2007-02-01;2014-07-01;10000.0;pagamento de dividas;36;0.1349;339.31;58;692;0;0;7000.0;0.0485;0;31
1064904;2011-12-01;1990-03-01;2014-01-01;15000.0;pagamento de dividas;36;0.1242;501.23;261;692;0;0;12916.67;0.0388;0;25
1064696;2011-12-01;2002-04-01;2014-06-01;12000.0;pagamento de dividas;36;0.079;375.49;116;727;0;0;5166.67;0.0727;0;30
1065260;2011-12-01;1991-10-01;2015-01-01;6300.0;cartao de credito;36;0.1171;208.38;242;697;0;0;2500.0;0.0834;0;37
1065103;2011-12-01;2001-10-01;2012-06-01;10000.0;cartao de credito;36;0.1171;330.76;122;697;0;0;2666.67;0.124;1;6
1065254;2011-12-01;1992-12-01;2012-10-01;24000.0;compra de veiculo;36;0.089;762.08;228;767;0;0;9700.0;0.0786;1;10
1064873;2011-12-01;2003-01-01;2015-01-01;14400.0;pagamento de dividas;36;0.1269;483.05;107;697;0;0;3333.33;0.1449;0;37
1065244;2011-12-01;2002-10-01;2014-12-01;6000.0;cartao de credito;36;0.1465;206.97;110;672;0;0;2833.33;0.073;0;36
1064969;2011-12-01;1995-01-01;2015-01-01;22000.0;pagamento de dividas;36;0.1596;773.03;203;677;0;0;6083.33;0.1271;0;37
1059620;2011-12-01;2000-05-01;2012-10-01;12000.0;pagamento de dividas;36;0.1171;396.92;139;697;0;0;4766.67;0.0833;1;10
1032978;2011-12-01;1998-07-01;2015-01-01;16000.0;pagamento de dividas;36;0.1677;568.62;161;667;0;0;9500.0;0.0599;0;37
1065234;2011-12-01;2000-05-01;2015-01-01;10000.0;pagamento de dividas;36;0.1065;325.74;139;712;0;0;7500.0;0.0434;0;37
1065196;2011-12-01;2000-04-01;2013-10-01;10000.0;pagamento de dividas;36;0.1269;335.45;140;697;0;0;2916.67;0.115;1;22
1065199;2011-12-01;1989-07-01;2012-03-01;3500.0;pagamento de dividas;36;0.1349;118.76;269;677;0;0;4666.67;0.0254;0;3
1065195;2011-12-01;1996-12-01;2014-06-01;9600.0;pagamento de dividas;36;0.0991;309.36;180;712;0;0;2916.67;0.1061;0;30
1065020;2011-12-01;2002-06-01;2015-01-01;9875.0;pagamento de dividas;36;0.079;309.0;114;727;0;0;3333.33;0.0927;0;37
1064924;2011-12-01;2006-02-01;2012-10-01;4800.0;pagamento de dividas;36;0.079;150.2;70;732;0;0;4000.0;0.0375;0;10
1064940;2011-12-01;1994-07-01;2015-01-01;7800.0;compra grande valor;36;0.0603;237.4;209;772;0;0;7083.33;0.0335;0;37
1064932;2011-12-01;2001-09-01;2013-11-01;20000.0;cartao de credito;36;0.1427;686.18;123;707;0;0;5833.33;0.1176;0;23
1062248;2011-12-01;1996-09-01;2013-05-01;9750.0;pagamento de dividas;36;0.0751;303.34;183;737;0;0;2916.67;0.104;1;17
1064926;2011-12-01;2000-06-01;2014-04-01;5000.0;outros;36;0.0603;152.18;138;762;0;0;2500.0;0.0609;0;28
1064908;2011-12-01;1995-11-01;2013-09-01;9000.0;pagamento de dividas;36;0.1465;310.45;193;677;1;1;3750.0;0.0828;0;21
1059118;2011-12-01;2006-05-01;2015-01-01;7200.0;pagamento de dividas;36;0.079;225.29;67;712;0;0;4583.33;0.0492;0;37
1060082;2011-12-01;2002-09-01;2012-11-01;25000.0;pagamento de dividas;36;0.1527;869.95;111;692;0;0;6833.33;0.1273;0;11
1064736;2011-12-01;1999-11-01;2015-01-01;10000.0;pagamento de dividas;36;0.1596;351.38;145;667;0;0;4416.67;0.0796;0;37
1064727;2011-12-01;2005-09-01;2012-06-01;8875.0;pagamento de dividas;36;0.1269;297.72;75;697;0;0;2946.67;0.101;1;6
1042668;2011-12-01;1998-07-01;2015-01-01;15550.0;pagamento de dividas;36;0.1171;514.34;161;712;0;0;4500.0;0.1143;0;37
1064711;2011-12-01;2007-03-01;2015-01-01;7500.0;cartao de credito;36;0.1269;251.59;57;707;0;0;5416.67;0.0464;0;37
1032875;2011-12-01;1998-09-01;2015-01-01;8875.0;pagamento de dividas;36;0.089;281.81;159;722;0;0;2400.0;0.1174;0;37
1064830;2011-12-01;2008-03-01;2014-07-01;4500.0;cartao de credito;36;0.1727;161.05;45;677;0;0;3500.0;0.046;0;31
1064681;2011-12-01;2000-11-01;2015-01-01;5800.0;pagamento de dividas;36;0.1242;193.81;133;692;0;0;3000.0;0.0646;0;37
1064383;2011-12-01;1998-08-01;2014-06-01;10000.0;pagamento de dividas;36;0.1171;330.76;160;707;0;0;3333.33;0.0992;0;30
1064675;2011-12-01;1994-04-01;2013-12-01;10000.0;cartao de credito;36;0.0991;322.25;212;717;0;0;4166.67;0.0773;0;24
1064666;2011-12-01;2005-01-01;2013-02-01;14000.0;cartao de credito;36;0.1171;463.07;83;712;0;0;4333.33;0.1069;0;14
1064636;2011-12-01;2005-11-01;2013-09-01;12000.0;pagamento de dividas;36;0.089;381.04;73;717;0;0;2666.67;0.1429;1;21
1064805;2011-12-01;1986-07-01;2015-01-01;24000.0;pagamento de dividas;36;0.079;750.97;305;767;0;0;6250.0;0.1202;0;37
1064635;2011-12-01;2005-12-01;2014-08-01;14000.0;cartao de credito;36;0.1427;480.33;72;682;0;0;6666.67;0.072;0;32
1064793;2011-12-01;1999-08-01;2015-01-01;12000.0;cartao de credito;36;0.089;381.04;148;717;0;0;3353.83;0.1136;0;37
1064783;2011-12-01;2007-05-01;2012-04-01;8050.0;pagamento de dividas;36;0.1269;270.04;55;697;0;0;3000.0;0.09;1;4
1064623;2011-12-01;1999-04-01;2015-01-01;5600.0;pagamento de dividas;36;0.1065;182.42;152;687;1;1;5000.0;0.0365;0;37
1064792;2011-12-01;2005-10-01;2013-12-01;7500.0;cartao de credito;36;0.0991;241.69;74;707;0;0;2600.0;0.093;0;24
1062701;2011-12-01;1998-08-01;2015-01-01;7000.0;cartao de credito;36;0.1171;231.54;160;697;0;0;7500.0;0.0309;0;37
1064781;2011-12-01;1993-07-01;2015-01-01;5400.0;pagamento de dividas;36;0.079;168.97;221;722;0;0;3333.33;0.0507;0;37
1064774;2011-12-01;2002-10-01;2015-01-01;16000.0;cartao de credito;36;0.1242;534.65;110;722;0;0;7500.0;0.0713;0;37
1064558;2011-12-01;1992-05-01;2014-01-01;9800.0;cartao de credito;36;0.1629;345.95;235;667;0;0;5583.33;0.062;0;25
1064548;2011-12-01;2004-06-01;2015-01-01;5000.0;pagamento de dividas;36;0.0662;153.52;90;732;0;0;23000.0;0.0067;0;37
1064462;2011-12-01;1994-04-01;2015-01-01;9900.0;pagamento de dividas;36;0.1171;327.46;212;707;0;1;2200.0;0.1488;0;37
1064582;2011-12-01;2005-02-01;2012-05-01;4000.0;reforma residencial;36;0.1171;132.31;82;687;1;0;2000.0;0.0662;0;5
1064579;2011-12-01;2000-07-01;2015-01-01;15000.0;pagamento de dividas;36;0.1171;496.14;137;722;0;0;5700.0;0.087;0;37
1046511;2011-12-01;1999-12-01;2015-01-01;6250.0;pagamento de dividas;36;0.1596;219.61;144;677;0;0;2426.67;0.0905;0;37
1029191;2011-12-01;2001-06-01;2015-01-01;6400.0;pagamento de dividas;36;0.1629;225.93;126;672;0;0;2426.67;0.0931;0;37
1064567;2011-12-01;1991-10-01;2015-01-01;12000.0;pagamento de dividas;36;0.1527;417.58;242;672;0;0;4500.0;0.0928;0;37
1064500;2011-12-01;2000-09-01;2014-04-01;15000.0;pagamento de dividas;36;0.089;476.3;135;737;0;0;2500.0;0.1905;0;28
1063899;2011-12-01;2003-03-01;2014-12-01;6500.0;cartao de credito;36;0.1427;223.01;105;672;0;0;2500.0;0.0892;0;36
1057598;2011-12-01;1999-05-01;2015-01-01;8000.0;cartao de credito;36;0.1596;281.1;151;672;1;0;4166.67;0.0675;0;37
1064323;2011-12-01;2002-05-01;2012-12-01;15000.0;cartao de credito;36;0.1465;517.42;115;692;0;0;8375.0;0.0618;0;12
1064317;2011-12-01;2007-01-01;2013-10-01;10200.0;pagamento de dividas;36;0.1427;349.96;59;692;0;0;3333.33;0.105;0;22
1064471;2011-12-01;1994-05-01;2015-01-01;9000.0;cartao de credito;36;0.1242;300.74;211;677;0;0;3916.67;0.0768;0;37
1060374;2011-12-01;1996-05-01;2014-06-01;6500.0;pagamento de dividas;36;0.1629;229.46;187;672;0;0;5666.67;0.0405;0;30
1064453;2011-12-01;1998-10-01;2014-12-01;2000.0;cartao de credito;36;0.079;62.59;158;707;0;0;3300.0;0.019;0;36
1064284;2011-12-01;2002-12-01;2014-12-01;8000.0;pagamento de dividas;36;0.1349;271.45;108;692;0;0;2500.0;0.1086;0;36
1063081;2011-12-01;1983-05-01;2013-09-01;8875.0;pagamento de dividas;36;0.0751;276.11;343;732;0;0;2500.0;0.1104;0;21
1064251;2011-12-01;2007-09-01;2012-09-01;1500.0;outros;36;0.1864;54.72;51;677;0;0;1416.67;0.0386;1;9
1064407;2011-12-01;2002-09-01;2015-01-01;8000.0;pagamento de dividas;36;0.1242;267.33;111;702;0;0;3500.0;0.0764;0;37
1063678;2011-12-01;2007-01-01;2014-09-01;6500.0;cartao de credito;36;0.1171;215.0;59;692;0;0;3500.0;0.0614;0;33
1059751;2011-12-01;2001-12-01;2013-12-01;9600.0;pagamento de dividas;36;0.1349;325.74;120;687;0;0;2250.0;0.1448;0;24
1055800;2011-12-01;2001-12-01;2014-12-01;10000.0;reforma residencial;36;0.079;312.91;120;732;0;0;3833.33;0.0816;0;36
1064221;2011-12-01;2000-11-01;2014-12-01;15000.0;pagamento de dividas;36;0.1242;501.23;133;722;0;0;6666.67;0.0752;0;36
1064210;2011-12-01;1997-01-01;2014-08-01;9000.0;pagamento de dividas;36;0.0662;276.34;179;762;0;0;3750.0;0.0737;0;32
1064209;2011-12-01;2000-05-01;2014-12-01;10000.0;cartao de credito;36;0.079;312.91;139;732;0;0;6041.67;0.0518;0;36
1064366;2011-12-01;1993-04-01;2012-01-01;1000.0;compra grande valor;36;0.1465;34.5;224;687;0;1;1534.0;0.0225;1;1
1064216;2011-12-01;2000-08-01;2013-06-01;14000.0;pagamento de dividas;36;0.079;438.07;136;722;0;0;2500.0;0.1752;0;18
1064150;2011-12-01;2004-11-01;2012-07-01;8500.0;pagamento de dividas;36;0.1427;291.63;85;687;0;0;4166.67;0.07;1;7
1064146;2011-12-01;2002-08-01;2014-02-01;4500.0;outros;36;0.1596;158.12;112;662;0;0;5416.67;0.0292;0;26
1064183;2011-12-01;1998-01-01;2014-12-01;3000.0;compra grande valor;36;0.0751;93.34;167;727;0;0;5416.67;0.0172;0;36
1064185;2011-12-01;1997-05-01;2014-12-01;10000.0;reforma residencial;36;0.0991;322.25;175;732;0;0;10000.0;0.0322;0;36
1064128;2011-12-01;2001-10-01;2014-06-01;7200.0;pagamento de dividas;36;0.1527;250.55;122;682;0;0;4582.5;0.0547;0;30
1064166;2011-12-01;1991-11-01;2012-07-01;23000.0;pagamento de dividas;36;0.079;719.68;241;757;0;0;11416.67;0.063;0;7
1063505;2011-12-01;2002-08-01;2014-12-01;7000.0;cartao de credito;36;0.089;222.28;112;717;0;0;3833.33;0.058;0;36
1063528;2011-12-01;2000-02-01;2013-07-01;21000.0;pagamento de dividas;36;0.1269;704.45;142;707;0;0;11250.0;0.0626;0;19
1063912;2011-12-01;1981-12-01;2014-12-01;8250.0;pagamento de dividas;36;0.0751;256.67;360;757;0;0;2625.0;0.0978;0;36
1064082;2011-12-01;2001-12-01;2013-12-01;13000.0;cartao de credito;36;0.0991;418.93;120;707;0;0;5416.67;0.0773;0;24
1063892;2011-12-01;1992-03-01;2014-12-01;18000.0;pagamento de dividas;36;0.0662;552.67;237;792;0;0;6500.0;0.085;0;36
1064061;2011-12-01;1996-05-01;2014-09-01;7200.0;outros;36;0.0603;219.14;187;792;0;0;5000.0;0.0438;0;33
1063876;2011-12-01;2000-05-01;2013-05-01;16500.0;cartao de credito;36;0.089;523.93;139;722;0;0;4000.0;0.131;0;17
1042841;2011-12-01;1999-04-01;2014-12-01;8125.0;pagamento de dividas;36;0.079;254.24;152;732;0;0;2083.33;0.122;0;36
1063864;2011-12-01;1988-12-01;2014-12-01;18800.0;pagamento de dividas;36;0.0751;584.89;276;767;1;0;6833.33;0.0856;0;36
1064051;2011-12-01;1981-01-01;2012-12-01;26800.0;cartao de credito;36;0.1903;982.79;371;712;0;0;6833.33;0.1438;0;12
1063847;2011-12-01;2000-11-01;2013-12-01;19200.0;pagamento de dividas;36;0.079;600.78;133;732;0;0;3500.0;0.1717;0;24
1062032;2011-12-01;2002-07-01;2012-08-01;4000.0;cartao de credito;36;0.1242;133.67;113;692;0;0;3166.67;0.0422;0;8
1063843;2011-12-01;2003-09-01;2014-07-01;4000.0;pagamento de dividas;36;0.1629;141.21;99;667;0;0;2916.67;0.0484;0;31
1063828;2011-12-01;1990-09-01;2014-07-01;12000.0;cartao de credito;36;0.0991;386.7;255;717;0;0;2750.0;0.1406;0;31
1064006;2011-12-01;2003-11-01;2015-01-01;2625.0;despesas medicas;36;0.1171;86.83;97;692;0;0;4400.0;0.0197;0;37
1062625;2011-12-01;1993-04-01;2014-12-01;7000.0;pagamento de dividas;36;0.0991;225.58;224;697;0;0;6156.83;0.0366;0;36
1062070;2011-12-01;1998-06-01;2013-03-01;11300.0;cartao de credito;36;0.1269;379.06;162;692;0;0;3000.0;0.1264;0;15
1063964;2011-12-01;1997-12-01;2014-09-01;4000.0;pagamento de dividas;36;0.0991;128.9;168;722;0;0;10833.33;0.0119;0;33
1063804;2011-12-01;1993-05-01;2013-04-01;8000.0;pagamento de dividas;36;0.0603;243.49;223;792;0;0;4766.67;0.0511;0;16
1063751;2011-12-01;2006-03-01;2013-02-01;14400.0;pagamento de dividas;36;0.1825;522.41;69;662;0;0;4322.58;0.1209;1;14
1063982;2011-12-01;2006-11-01;2014-12-01;4375.0;pagamento de dividas;36;0.1242;146.2;61;697;0;0;1250.0;0.117;0;36
1063972;2011-12-01;2001-05-01;2014-08-01;4100.0;cartao de credito;36;0.0751;127.56;127;737;0;0;5849.75;0.0218;0;32
1063785;2011-12-01;1995-01-01;2014-12-01;6000.0;outros;36;0.089;190.52;203;712;0;0;3916.67;0.0486;0;36
1063485;2011-12-01;1997-02-01;2012-08-01;4000.0;reforma residencial;36;0.0662;122.82;178;762;0;0;10000.0;0.0123;0;8
1063781;2011-12-01;1997-12-01;2013-09-01;3000.0;outros;36;0.1065;97.72;168;707;0;0;7167.0;0.0136;1;21
1057766;2011-12-01;1992-01-01;2013-08-01;5400.0;compra de veiculo;36;0.1269;181.15;239;672;0;0;6250.0;0.029;0;20
1063778;2011-12-01;1998-11-01;2012-02-01;15000.0;pequeno negocio;36;0.1629;529.51;157;672;2;0;9166.67;0.0578;1;2
1042037;2011-12-01;2002-04-01;2014-12-01;10400.0;cartao de credito;36;0.1269;348.87;116;712;0;0;3666.67;0.0951;0;36
1063515;2011-12-01;2004-10-01;2014-12-01;11500.0;cartao de credito;36;0.1242;384.28;86;692;0;0;3208.33;0.1198;0;36
1063524;2011-12-01;1999-11-01;2013-05-01;10000.0;reforma residencial;36;0.0662;307.04;145;762;0;0;6250.0;0.0491;0;17
1063521;2011-12-01;2002-06-01;2013-06-01;3600.0;pagamento de dividas;36;0.089;114.32;114;722;0;0;4583.33;0.0249;0;18
1063693;2011-12-01;2002-03-01;2013-12-01;10000.0;pagamento de dividas;36;0.1727;357.88;117;667;0;0;5666.67;0.0632;1;24
1063700;2011-12-01;1988-01-01;2013-02-01;15000.0;pagamento de dividas;36;0.1825;544.17;287;662;2;0;5500.0;0.0989;0;14
1056934;2011-12-01;2002-11-01;2012-05-01;8000.0;compra grande valor;36;0.1171;264.61;109;707;0;0;7083.33;0.0374;0;5
1057424;2011-12-01;1992-12-01;2013-10-01;16000.0;pagamento de dividas;36;0.079;500.65;228;732;0;0;4250.0;0.1178;1;22
1063680;2011-12-01;1999-04-01;2013-04-01;8000.0;pagamento de dividas;36;0.1065;260.59;152;702;0;0;4583.33;0.0569;0;16
1063679;2011-12-01;1998-03-01;2014-12-01;7200.0;pagamento de dividas;36;0.0751;224.0;165;727;0;0;3916.67;0.0572;0;36
1063034;2011-12-01;2002-08-01;2013-10-01;12000.0;pagamento de dividas;36;0.0751;373.33;112;737;0;0;7166.67;0.0521;0;22
1063448;2011-12-01;2000-05-01;2012-07-01;2200.0;pagamento de dividas;36;0.1527;76.56;139;682;0;0;4000.0;0.0191;1;7
1027771;2011-12-01;2000-09-01;2014-12-01;6000.0;pagamento de dividas;36;0.0751;186.67;135;747;0;0;4166.67;0.0448;0;36
1062855;2011-12-01;2008-08-01;2012-02-01;14400.0;pagamento de dividas;36;0.1527;501.09;40;727;0;0;3583.0;0.1399;0;2
1063407;2011-12-01;2006-05-01;2013-12-01;14050.0;compra grande valor;36;0.089;446.14;67;737;0;0;10000.0;0.0446;0;24
1063609;2011-12-01;1994-02-01;2015-01-01;6000.0;compra grande valor;36;0.1349;203.59;214;677;0;0;5224.25;0.039;0;37
1063388;2011-12-01;2002-10-01;2014-01-01;10525.0;pagamento de dividas;36;0.079;329.33;110;737;0;0;4139.0;0.0796;0;25
1063582;2011-12-01;1999-10-01;2014-12-01;7200.0;pagamento de dividas;36;0.1596;252.99;146;687;0;0;2500.0;0.1012;0;36
1063564;2011-12-01;1996-09-01;2013-03-01;12000.0;pagamento de dividas;36;0.1349;407.17;183;692;0;0;3333.33;0.1222;0;15
1063121;2011-12-01;2004-10-01;2014-12-01;12000.0;cartao de credito;36;0.1171;396.92;86;697;0;0;8333.33;0.0476;0;36
1063275;2011-12-01;2002-03-01;2014-12-01;3000.0;outros;36;0.1171;99.23;117;692;0;0;4692.67;0.0211;0;36
1057756;2011-12-01;1999-12-01;2012-10-01;9500.0;pagamento de dividas;36;0.1629;335.36;144;667;0;0;4500.92;0.0745;0;10
1059960;2011-12-01;1998-10-01;2013-06-01;19775.0;pagamento de dividas;36;0.1242;660.79;158;717;0;0;4092.53;0.1615;0;18
1053188;2011-12-01;2000-05-01;2014-12-01;30000.0;pagamento de dividas;36;0.1242;1002.46;139;727;0;0;6666.67;0.1504;0;36
1063098;2011-12-01;2002-03-01;2014-12-01;16000.0;pagamento de dividas;36;0.1065;521.18;117;732;0;0;4583.33;0.1137;0;36
1063238;2011-12-01;2001-10-01;2014-12-01;14500.0;cartao de credito;36;0.1465;500.17;122;687;0;0;7500.0;0.0667;0;36
1063228;2011-12-01;1998-02-01;2014-05-01;4150.0;pagamento de dividas;36;0.1065;135.18;166;687;0;0;8333.33;0.0162;0;29
1063197;2011-12-01;2004-11-01;2014-12-01;24000.0;cartao de credito;36;0.1677;852.93;85;692;0;0;5833.33;0.1462;0;36
1063069;2011-12-01;2000-05-01;2012-12-01;21250.0;outros;36;0.1242;710.08;139;717;0;0;3083.33;0.2303;1;12
1063062;2011-12-01;1995-11-01;2014-12-01;10000.0;pagamento de dividas;36;0.1427;343.09;193;682;0;0;6250.0;0.0549;0;36
1063187;2011-12-01;2006-02-01;2014-03-01;4000.0;pagamento de dividas;36;0.1596;140.55;70;667;0;0;3250.0;0.0432;0;27
1063040;2011-12-01;2002-08-01;2014-02-01;15000.0;pagamento de dividas;36;0.1171;496.14;112;707;0;0;5000.0;0.0992;0;26
1063003;2011-12-01;2008-11-01;2014-12-01;3600.0;mudanca;36;0.1596;126.5;37;682;0;0;3333.33;0.038;0;36
